,State,Disaster Type,Disaster Title,year start,year end
3192,MT,Storm,"Severe Storms, Straight-Line Winds, and Flooding",2014,2014
3193,MT,Storm,"Severe Storms, Straight-Line Winds, and Flooding",2014,2014
3194,MT,Storm,"Severe Storms, Straight-Line Winds, and Flooding",2014,2014
3195,MT,Storm,"Severe Storms, Straight-Line Winds, and Flooding",2014,2014
3196,MT,Storm,"Severe Storms, Straight-Line Winds, and Flooding",2014,2014
3197,MT,Storm,"Severe Storms, Straight-Line Winds, and Flooding",2014,2014
3198,MT,Storm,Severe Winter Storm and Straight-Line Winds,2016,2016
3199,MT,Storm,Severe Winter Storm and Straight-Line Winds,2016,2016
3200,MT,Storm,Severe Winter Storm and Straight-Line Winds,2016,2016
3201,MT,Storm,Severe Winter Storm and Straight-Line Winds,2016,2016
3202,MT,Storm,Severe Winter Storm and Straight-Line Winds,2016,2016
3203,MT,Tornado,Tornado,2016,2016
3204,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3205,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3206,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3207,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3208,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3209,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3210,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3211,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3212,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3213,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3214,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3215,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3216,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3217,NC,Storm,"Severe Storms, Flooding, and Straight-Line Winds ",2010,2010
3218,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3219,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3220,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3221,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3222,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3223,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3224,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3225,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3226,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3227,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3228,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3229,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3230,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3231,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3232,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3233,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3234,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3235,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3236,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3237,NC,Storm,"Severe Storms, Tornadoes, and Flooding",2011,2011
3238,NC,Hurricane,Hurricane Irene,2011,2011
3239,NC,Hurricane,Hurricane Irene,2011,2011
3240,NC,Hurricane,Hurricane Irene,2011,2011
3241,NC,Hurricane,Hurricane Irene,2011,2011
3242,NC,Hurricane,Hurricane Irene,2011,2011
3243,NC,Hurricane,Hurricane Irene,2011,2011
3244,NC,Hurricane,Hurricane Irene,2011,2011
3245,NC,Hurricane,Hurricane Irene,2011,2011
3246,NC,Hurricane,Hurricane Irene,2011,2011
3247,NC,Hurricane,Hurricane Irene,2011,2011
3248,NC,Hurricane,Hurricane Irene,2011,2011
3249,NC,Hurricane,Hurricane Irene,2011,2011
3250,NC,Hurricane,Hurricane Irene,2011,2011
3251,NC,Hurricane,Hurricane Irene,2011,2011
3252,NC,Hurricane,Hurricane Irene,2011,2011
3253,NC,Hurricane,Hurricane Irene,2011,2011
3254,NC,Hurricane,Hurricane Irene,2011,2011
3255,NC,Hurricane,Hurricane Irene,2011,2011
3256,NC,Hurricane,Hurricane Irene,2011,2011
3257,NC,Hurricane,Hurricane Irene,2011,2011
3258,NC,Hurricane,Hurricane Irene,2011,2011
3259,NC,Hurricane,Hurricane Irene,2011,2011
3260,NC,Hurricane,Hurricane Irene,2011,2011
3261,NC,Hurricane,Hurricane Irene,2011,2011
3262,NC,Hurricane,Hurricane Irene,2011,2011
3263,NC,Hurricane,Hurricane Irene,2011,2011
3264,NC,Hurricane,Hurricane Irene,2011,2011
3265,NC,Hurricane,Hurricane Irene,2011,2011
3266,NC,Hurricane,Hurricane Irene,2011,2011
3267,NC,Hurricane,Hurricane Irene,2011,2011
3268,NC,Hurricane,Hurricane Irene,2011,2011
3269,NC,Hurricane,Hurricane Irene,2011,2011
3270,NC,Hurricane,Hurricane Irene,2011,2011
3271,NC,Hurricane,Hurricane Irene,2011,2011
3272,NC,Hurricane,Hurricane Irene,2011,2011
3273,NC,Hurricane,Hurricane Irene,2011,2011
3274,NC,Hurricane,Hurricane Irene,2011,2011
3275,NC,Hurricane,Hurricane Irene,2011,2011
3276,NC,Mud/Landslide,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3277,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3278,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3279,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3280,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3281,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3282,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3283,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3284,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3285,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3286,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3287,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3288,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3289,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3290,NC,Flood,"Severe Storms, Flooding, Landslides, and Mudslides",2013,2013
3291,NC,Flood,"Severe Storms, Flooding, Landslides, Mudslides",2013,2013
3292,NC,Flood,"Severe Storms, Flooding, Landslides, Mudslides",2013,2013
3293,NC,Flood,"Severe Storms, Flooding, Landslides, Mudslides",2013,2013
3294,NC,Flood,"Severe Storms, Flooding, Landslides, Mudslides",2013,2013
3295,NC,Flood,"Severe Storms, Flooding, Landslides, Mudslides",2013,2013
3296,NC,Flood,"Severe Storms, Flooding, Landslides, Mudslides",2013,2013
3297,NC,Ice,Severe Winter Storm,2014,2014
3298,NC,Ice,Severe Winter Storm,2014,2014
3299,NC,Ice,Severe Winter Storm,2014,2014
3300,NC,Ice,Severe Winter Storm,2014,2014
3301,NC,Ice,Severe Winter Storm,2014,2014
3302,NC,Ice,Severe Winter Storm,2014,2014
3303,NC,Ice,Severe Winter Storm,2014,2014
3304,NC,Ice,Severe Winter Storm,2014,2014
3305,NC,Ice,Severe Winter Storm,2014,2014
3306,NC,Hurricane,Hurricane Matthew,2016,2016
3307,NC,Hurricane,Hurricane Matthew,2016,2016
3308,NC,Hurricane,Hurricane Matthew,2016,2016
3309,NC,Hurricane,Hurricane Matthew,2016,2016
3310,NC,Hurricane,Hurricane Matthew,2016,2016
3311,NC,Hurricane,Hurricane Matthew,2016,2016
3312,NC,Hurricane,Hurricane Matthew,2016,2016
3313,NC,Hurricane,Hurricane Matthew,2016,2016
3314,NC,Hurricane,Hurricane Matthew,2016,2016
3315,NC,Hurricane,Hurricane Matthew,2016,2016
3316,NC,Hurricane,Hurricane Matthew,2016,2016
3317,NC,Hurricane,Hurricane Matthew,2016,2016
3318,NC,Hurricane,Hurricane Matthew,2016,2016
3319,NC,Hurricane,Hurricane Matthew,2016,2016
3320,NC,Hurricane,Hurricane Matthew,2016,2016
3321,NC,Hurricane,Hurricane Matthew,2016,2016
3322,NC,Hurricane,Hurricane Matthew,2016,2016
3323,NC,Hurricane,Hurricane Matthew,2016,2016
3324,NC,Hurricane,Hurricane Matthew,2016,2016
3325,NC,Hurricane,Hurricane Matthew,2016,2016
3326,NC,Hurricane,Hurricane Matthew,2016,2016
3327,NC,Hurricane,Hurricane Matthew,2016,2016
3328,NC,Hurricane,Hurricane Matthew,2016,2016
3329,NC,Hurricane,Hurricane Matthew,2016,2016
3330,NC,Hurricane,Hurricane Matthew,2016,2016
3331,NC,Hurricane,Hurricane Matthew,2016,2016
3332,NC,Hurricane,Hurricane Matthew,2016,2016
3333,NC,Hurricane,Hurricane Matthew,2016,2016
3334,NC,Hurricane,Hurricane Matthew,2016,2016
3335,NC,Hurricane,Hurricane Matthew,2016,2016
3336,NC,Hurricane,Hurricane Matthew,2016,2016
3337,NC,Hurricane,Hurricane Matthew,2016,2016
3338,NC,Hurricane,Hurricane Matthew,2016,2016
3339,NC,Hurricane,Hurricane Matthew,2016,2016
3340,NC,Hurricane,Hurricane Matthew,2016,2016
3341,NC,Hurricane,Hurricane Matthew,2016,2016
3342,NC,Hurricane,Hurricane Matthew,2016,2016
3343,NC,Hurricane,Hurricane Matthew,2016,2016
3344,NC,Hurricane,Hurricane Matthew,2016,2016
3345,NC,Hurricane,Hurricane Matthew,2016,2016
3346,NC,Hurricane,Hurricane Matthew,2016,2016
3347,NC,Hurricane,Hurricane Matthew,2016,2016
3348,NC,Hurricane,Hurricane Matthew,2016,2016
3349,NC,Hurricane,Hurricane Matthew,2016,2016
3350,NC,Hurricane,Hurricane Matthew,2016,2016
3351,NC,Hurricane,Hurricane Matthew,2016,2016
3352,NC,Hurricane,Hurricane Matthew,2016,2016
3353,NC,Hurricane,Hurricane Matthew,2016,2016
3354,NC,Hurricane,Hurricane Matthew,2016,2016
3355,NC,Hurricane,Hurricane Matthew,2016,2016
3356,ND,Storm,Severe Winter Storm,2010,2010
3357,ND,Storm,Severe Winter Storm,2010,2010
3358,ND,Storm,Severe Winter Storm,2010,2010
3359,ND,Storm,Severe Winter Storm,2010,2010
3360,ND,Storm,Severe Winter Storm,2010,2010
3361,ND,Storm,Severe Winter Storm,2010,2010
3362,ND,Storm,Severe Winter Storm,2010,2010
3363,ND,Storm,Severe Winter Storm,2010,2010
3364,ND,Storm,Severe Winter Storm,2010,2010
3365,ND,Storm,Severe Winter Storm,2010,2010
3366,ND,Storm,Severe Winter Storm,2010,2010
3367,ND,Storm,Severe Winter Storm,2010,2010
3368,ND,Storm,Severe Winter Storm,2010,2010
3369,ND,Storm,Severe Winter Storm,2010,2010
3370,ND,Storm,Severe Winter Storm,2010,2010
3371,ND,Storm,Severe Winter Storm,2010,2010
3372,ND,Storm,Severe Winter Storm,2010,2010
3373,ND,Storm,Severe Winter Storm,2010,2010
3374,ND,Storm,Severe Winter Storm,2010,2010
3375,ND,Storm,Severe Winter Storm,2010,2010
3376,ND,Storm,Severe Winter Storm,2010,2010
3377,ND,Storm,Severe Winter Storm,2010,2010
3378,ND,Storm,Severe Winter Storm,2010,2010
3379,ND,Storm,Severe Winter Storm,2010,2010
3380,ND,Storm,Severe Winter Storm,2010,2010
3381,ND,Storm,Severe Winter Storm,2010,2010
3382,ND,Storm,Severe Winter Storm,2010,2010
3383,ND,Storm,Severe Winter Storm,2010,2010
3384,ND,Storm,Severe Winter Storm,2010,2010
3385,ND,Storm,Severe Winter Storm,2010,2010
3386,ND,Storm,Severe Winter Storm,2010,2010
3387,ND,Storm,Severe Winter Storm,2010,2010
3388,ND,Storm,Severe Winter Storm,2010,2010
3389,ND,Storm,Severe Winter Storm,2010,2010
3390,ND,Storm,Severe Winter Storm,2010,2010
3391,ND,Storm,Severe Winter Storm,2010,2010
3392,ND,Storm,Severe Winter Storm,2010,2010
3393,ND,Storm,Severe Winter Storm,2010,2010
3394,ND,Storm,Severe Winter Storm,2010,2010
3395,ND,Flood,Flooding,2010,2010
3396,ND,Flood,Flooding,2010,2010
3397,ND,Flood,Flooding,2010,2010
3398,ND,Flood,Flooding,2010,2010
3399,ND,Flood,Flooding,2010,2010
3400,ND,Flood,Flooding,2010,2010
3401,ND,Flood,Flooding,2010,2010
3402,ND,Flood,Flooding,2010,2010
3403,ND,Flood,Flooding,2010,2010
3404,ND,Flood,Flooding,2010,2010
3405,ND,Flood,Flooding,2010,2010
3406,ND,Flood,Flooding,2010,2010
3407,ND,Flood,Flooding,2010,2010
3408,ND,Flood,Flooding,2010,2010
3409,ND,Flood,Flooding,2010,2010
3410,ND,Flood,Flooding,2010,2010
3411,ND,Flood,Flooding,2010,2010
3412,ND,Flood,Flooding,2010,2010
3413,ND,Flood,Flooding,2010,2010
3414,ND,Flood,Flooding,2010,2010
3415,ND,Flood,Flooding,2010,2010
3416,ND,Flood,Flooding,2010,2010
3417,ND,Flood,Flooding,2010,2010
3418,ND,Flood,Flooding,2010,2010
3419,ND,Flood,Flooding,2010,2010
3420,ND,Flood,Flooding,2010,2010
3421,ND,Flood,Flooding,2010,2010
3422,ND,Flood,Flooding,2010,2010
3423,ND,Flood,Flooding,2010,2010
3424,ND,Flood,Flooding,2010,2010
3425,ND,Flood,Flooding,2011,2011
3426,ND,Flood,Flooding,2011,2011
3427,ND,Flood,Flooding,2011,2011
3428,ND,Flood,Flooding,2011,2011
3429,ND,Flood,Flooding,2011,2011
3430,ND,Flood,Flooding,2011,2011
3431,ND,Flood,Flooding,2011,2011
3432,ND,Flood,Flooding,2011,2011
3433,ND,Flood,Flooding,2011,2011
3434,ND,Flood,Flooding,2011,2011
3435,ND,Flood,Flooding,2011,2011
3436,ND,Flood,Flooding,2011,2011
3437,ND,Flood,Flooding,2011,2011
3438,ND,Flood,Flooding,2011,2011
3439,ND,Flood,Flooding,2011,2011
3440,ND,Flood,Flooding,2011,2011
3441,ND,Flood,Flooding,2011,2011
3442,ND,Flood,Flooding,2011,2011
3443,ND,Flood,Flooding,2011,2011
3444,ND,Flood,Flooding,2011,2011
3445,ND,Flood,Flooding,2011,2011
3446,ND,Flood,Flooding,2011,2011
3447,ND,Flood,Flooding,2011,2011
3448,ND,Flood,Flooding,2011,2011
3449,ND,Flood,Flooding,2011,2011
3450,ND,Flood,Flooding,2011,2011
3451,ND,Flood,Flooding,2011,2011
3452,ND,Flood,Flooding,2011,2011
3453,ND,Flood,Flooding,2011,2011
3454,ND,Flood,Flooding,2011,2011
3455,ND,Flood,Flooding,2011,2011
3456,ND,Flood,Flooding,2011,2011
3457,ND,Flood,Flooding,2011,2011
3458,ND,Flood,Flooding,2011,2011
3459,ND,Flood,Flooding,2011,2011
3460,ND,Flood,Flooding,2011,2011
3461,ND,Flood,Flooding,2011,2011
3462,ND,Flood,Flooding,2011,2011
3463,ND,Flood,Flooding,2011,2011
3464,ND,Flood,Flooding,2011,2011
3465,ND,Flood,Flooding,2011,2011
3466,ND,Flood,Flooding,2011,2011
3467,ND,Flood,Flooding,2011,2011
3468,ND,Flood,Flooding,2011,2011
3469,ND,Flood,Flooding,2011,2011
3470,ND,Flood,Flooding,2011,2011
3471,ND,Flood,Flooding,2011,2011
3472,ND,Flood,Flooding,2011,2011
3473,ND,Storm,Severe Winter Storm,2011,2011
3474,ND,Storm,Severe Winter Storm,2011,2011
3475,ND,Storm,Severe Winter Storm,2011,2011
3476,ND,Storm,Severe Winter Storm,2011,2011
3477,ND,Storm,Severe Winter Storm,2011,2011
3478,ND,Storm,Severe Winter Storm,2011,2011
3479,ND,Storm,Severe Winter Storm,2011,2011
3480,ND,Storm,Severe Winter Storm,2011,2011
3481,ND,Storm,Severe Winter Storm,2011,2011
3482,ND,Flood,Flooding,2013,2013
3483,ND,Flood,Flooding,2013,2013
3484,ND,Flood,Flooding,2013,2013
3485,ND,Flood,Flooding,2013,2013
3486,ND,Flood,Flooding,2013,2013
3487,ND,Flood,Flooding,2013,2013
3488,ND,Flood,Flooding,2013,2013
3489,ND,Flood,Flooding,2013,2013
3490,ND,Flood,Flooding,2013,2013
3491,ND,Flood,Flooding,2013,2013
3492,ND,Flood,Flooding,2013,2013
3493,ND,Flood,Flooding,2013,2013
3494,ND,Flood,Flooding,2013,2013
3495,ND,Flood,Flooding,2013,2013
3496,ND,Flood,Flooding,2013,2013
3497,ND,Flood,Flooding,2013,2013
3498,ND,Flood,Flooding,2013,2013
3499,ND,Flood,Severe Storms and Flooding,2013,2013
3500,ND,Storm,Severe Storms and Flooding,2013,2013
3501,ND,Storm,Severe Storms and Flooding,2013,2013
3502,ND,Storm,Severe Storms and Flooding,2013,2013
3503,ND,Storm,Severe Storms and Flooding,2013,2013
3504,ND,Storm,Severe Storms and Flooding,2013,2013
3505,ND,Storm,Severe Storms and Flooding,2013,2013
3506,ND,Storm,Severe Storms and Flooding,2013,2013
3507,ND,Storm,Severe Storms and Flooding,2013,2013
3508,ND,Storm,Severe Storms and Flooding,2013,2013
3509,ND,Storm,Severe Storms and Flooding,2013,2013
3510,ND,Storm,Severe Storms and Flooding,2013,2013
3511,ND,Storm,Severe Storms and Flooding,2013,2013
3512,ND,Storm,Severe Storms and Flooding,2013,2013
3513,ND,Storm,Severe Storms and Flooding,2013,2013
3514,ND,Storm,Severe Storms and Flooding,2013,2013
3515,ND,Storm,Severe Storms and Flooding,2013,2013
3516,ND,Storm,Severe Storms and Flooding,2013,2013
3517,ND,Storm,Severe Storms and Flooding,2013,2013
3518,ND,Storm,Severe Storms and Flooding,2013,2013
3519,ND,Storm,Severe Storms and Flooding,2013,2013
3520,ND,Storm,Severe Storms and Flooding,2013,2013
3521,ND,Storm,Severe Winter Storm,2013,2013
3522,ND,Storm,Severe Winter Storm,2013,2013
3523,ND,Storm,Severe Winter Storm,2013,2013
3524,ND,Storm,Severe Winter Storm,2013,2013
3525,ND,Storm,Severe Winter Storm,2013,2013
3526,ND,Storm,Severe Winter Storm,2013,2013
3527,ND,Storm,Severe Winter Storm,2013,2013
3528,ND,Flood,Severe Storms and Flooding,2014,2014
3529,ND,Flood,Severe Storms and Flooding,2014,2014
3530,ND,Flood,Severe Storms and Flooding,2014,2014
3531,ND,Flood,Severe Storms and Flooding,2014,2014
3532,ND,Flood,Severe Storms and Flooding,2014,2014
3533,ND,Flood,Severe Storms and Flooding,2014,2014
3534,ND,Flood,Severe Storms and Flooding,2014,2014
3535,ND,Flood,Severe Storms and Flooding,2014,2014
3536,ND,Flood,Severe Storms and Flooding,2014,2014
3537,ND,Flood,Severe Storms and Flooding,2014,2014
3538,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3539,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3540,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3541,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3542,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3543,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3544,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3545,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3546,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3547,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3548,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3549,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3550,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3551,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3552,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3553,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3554,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3555,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3556,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3557,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3558,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3559,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3560,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3561,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3562,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3563,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3564,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3565,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3566,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3567,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3568,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3569,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3570,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3571,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3572,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3573,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3574,NE,Flood,"Severe Storms, Ice Jams, and Flooding",2010,2010
3575,NE,Storm,Severe Storms and Flooding,2010,2010
3576,NE,Storm,Severe Storms and Flooding,2010,2010
3577,NE,Storm,Severe Storms and Flooding,2010,2010
3578,NE,Storm,Severe Storms and Flooding,2010,2010
3579,NE,Storm,Severe Storms and Flooding,2010,2010
3580,NE,Storm,Severe Storms and Flooding,2010,2010
3581,NE,Storm,Severe Storms and Flooding,2010,2010
3582,NE,Storm,Severe Storms and Flooding,2010,2010
3583,NE,Storm,Severe Storms and Flooding,2010,2010
3584,NE,Storm,Severe Storms and Flooding,2010,2010
3585,NE,Storm,Severe Storms and Flooding,2010,2010
3586,NE,Storm,Severe Storms and Flooding,2010,2010
3587,NE,Storm,Severe Storms and Flooding,2010,2010
3588,NE,Storm,Severe Storms and Flooding,2010,2010
3589,NE,Storm,Severe Storms and Flooding,2010,2010
3590,NE,Storm,Severe Storms and Flooding,2010,2010
3591,NE,Storm,Severe Storms and Flooding,2010,2010
3592,NE,Storm,Severe Storms and Flooding,2010,2010
3593,NE,Storm,Severe Storms and Flooding,2010,2010
3594,NE,Storm,Severe Storms and Flooding,2010,2010
3595,NE,Storm,Severe Storms and Flooding,2010,2010
3596,NE,Storm,Severe Storms and Flooding,2010,2010
3597,NE,Storm,Severe Storms and Flooding,2010,2010
3598,NE,Storm,Severe Storms and Flooding,2010,2010
3599,NE,Storm,Severe Storms and Flooding,2010,2010
3600,NE,Storm,Severe Storms and Flooding,2010,2010
3601,NE,Storm,Severe Storms and Flooding,2010,2010
