State,Year,Population,Violent_crime_total,Murder_and_nonnegligent_Manslaughter,Murder_per100000,Legacy_rape_/1,Revised_rape_/2,Robbery,Aggravated_assault,State_code
New York,1972,18366000,138542,2026,11.031253403,4199,NA,86391,45926,NY
New York,1973,18265000,135468,2040,11.1689022721,4852,NA,80795,47781,NY
New York,1974,18111000,145427,1919,10.5957705262,5240,NA,86814,51454,NY
New York,1975,18120000,155187,1996,11.0154525386,5099,NA,93499,54593,NY
New York,1976,18084000,156988,1969,10.8880778589,4663,NA,95718,54638,NY
New York,1977,17924000,149087,1919,10.7063155546,5272,NA,84703,57193,NY
New York,1978,17748000,149257,1820,10.2546765833,5168,NA,83785,58484,NY
New York,1979,17649000,161906,2092,11.8533627968,5394,NA,93471,60949,NY
New York,1980,17506690,180235,2228,12.7265633881,5405,NA,112273,60329,NY
New York,1981,17594000,188178,2166,12.3110151188,5479,NA,120344,60189,NY
New York,1982,17659000,174833,2013,11.3992864828,5159,NA,107843,59818,NY
New York,1983,17667000,161489,1958,11.0828097583,5296,NA,94783,59452,NY
New York,1984,17735000,162157,1786,10.0704820975,5599,NA,89900,64872,NY
New York,1985,17783000,165365,1683,9.4640949221,5706,NA,89706,68270,NY
New York,1986,17772000,175210,1907,10.7303623678,5415,NA,91360,76528,NY
New York,1987,17825000,179691,2016,11.3099579243,5537,NA,89721,82417,NY
New York,1988,17898000,196396,2244,12.537713711,5479,NA,97434,91239,NY
New York,1989,17950000,203042,2246,12.5125348189,5242,NA,103983,91571,NY
New York,1990,17990455,212458,2605,14.4799005917,5368,NA,112380,92105,NY
New York,1991,18058000,210184,2571,14.2374570827,5085,NA,112342,90186,NY
New York,1992,18119000,203311,2397,13.2292069099,5152,NA,108154,87608,NY
New York,1993,18197000,195352,2420,13.2988954223,5008,NA,102122,85802,NY
New York,1994,18169000,175433,2016,11.0958225549,4700,NA,86617,82100,NY
New York,1995,18136000,152683,1550,8.5465372739,4290,NA,72492,74351,NY
New York,1996,18185000,132206,1353,7.4401979654,4174,NA,61822,64857,NY
New York,1997,18137000,124890,1093,6.026354965,4075,NA,56094,63628,NY
New York,1998,18175000,115915,924,5.0839064649,3843,NA,49125,62023,NY
New York,1999,18196601,107147,903,4.9624652428,3563,NA,43821,58860,NY
New York,2000,18976457,105111,952,5.0167425879,3530,NA,40539,60090,NY
New York,2001,19084350,98022,960,5.0302996958,3546,NA,36555,56961,NY
New York,2002,19134293,95030,909,4.7506328036,3885,NA,36653,53583,NY
New York,2003,19212425,89486,934,4.8614373251,3775,NA,35790,48987,NY
New York,2004,19280727,84914,889,4.6108219882,3608,NA,33506,46911,NY
New York,2005,19315721,85839,874,4.5248116806,3636,NA,35179,46150,NY
New York,2006,19306183,84016,922,4.7756721253,3168,NA,34459,45467,NY
New York,2007,19297729,79962,805,4.1714753068,2928,NA,31085,45144,NY
New York,2008,19490297,77546,836,4.2893138057,2798,NA,31787,42125,NY
New York,2009,19541453,75110,781,3.9966321849,2582,NA,28141,43606,NY
New York,2010,19395206,76492,868,4.4753327188,2797,NA,28630,44197,NY
New York,2011,19501616,77463,769,3.9432629583,2751,NA,28405,45538,NY
New York,2012,19576125,79535,683,3.4889438027,2837,NA,28633,47382,NY
New York,2013,19695680,77563,644,3.2697525549,2575,3548,27241,46130,NY
New York,2014,19746227,75398,617,3.1246475593,3918,5433,24045,45303,NY
North Carolina,1960,4556155,10182,482,10.5790957507,355,NA,825,8520,NC
North Carolina,1961,4614000,9275,424,9.1894234937,336,NA,694,7821,NC
North Carolina,1962,4731000,9533,373,7.884168252,362,NA,836,7962,NC
North Carolina,1963,4760000,10038,391,8.2142857143,346,NA,903,8398,NC
North Carolina,1964,4852000,12345,390,8.0379225062,464,NA,1099,10392,NC
North Carolina,1965,4914000,12755,410,8.3435083435,449,NA,1129,10767,NC
North Carolina,1966,5000000,14775,459,9.18,538,NA,1213,12565,NC
North Carolina,1967,5029000,15995,498,9.9025651223,567,NA,1614,13316,NC
North Carolina,1968,5135000,18025,526,10.2434274586,579,NA,1929,14991,NC
North Carolina,1969,5205000,18117,588,11.2968299712,619,NA,2244,14666,NC
North Carolina,1970,5082059,18814,597,11.7472071851,658,NA,2660,14899,NC
North Carolina,1971,5146000,19952,606,11.7761368053,764,NA,2844,15738,NC
North Carolina,1972,5214000,22087,704,13.5021097046,759,NA,3452,17172,NC
North Carolina,1973,5273000,23086,683,12.9527783046,847,NA,3766,17790,NC
North Carolina,1974,5363000,26220,629,11.7285101622,833,NA,4948,19810,NC
North Carolina,1975,5451000,23791,677,12.4197394973,885,NA,4479,17750,NC
North Carolina,1976,5469000,22061,609,11.135490949,838,NA,3859,16755,NC
North Carolina,1977,5525000,22492,586,10.6063348416,937,NA,3385,17584,NC
North Carolina,1978,5577000,23054,600,10.7584722969,1024,NA,3673,17757,NC
North Carolina,1979,5606000,25009,600,10.7028184088,1137,NA,4327,18945,NC
North Carolina,1980,5843665,26589,619,10.5926674441,1324,NA,4810,19836,NC
North Carolina,1981,5951000,25986,541,9.0909090909,1351,NA,4809,19285,NC
North Carolina,1982,6019000,26865,545,9.0546602426,1322,NA,5168,19830,NC
North Carolina,1983,6082000,24911,490,8.056560342,1332,NA,4840,18249,NC
North Carolina,1984,6165000,24885,539,8.7429034874,1330,NA,4612,18404,NC
North Carolina,1985,6255000,26327,520,8.3133493205,1488,NA,4893,19426,NC
North Carolina,1986,6331000,30128,515,8.1345758964,1673,NA,5551,22389,NC
North Carolina,1987,6413000,31039,519,8.0929362233,1863,NA,6023,22634,NC
North Carolina,1988,6526000,32753,510,7.8148942691,1833,NA,7085,23325,NC
North Carolina,1989,6571000,35902,584,8.8875361437,1964,NA,8770,24584,NC
North Carolina,1990,6628637,41332,711,10.7261869974,2272,NA,10082,28267,NC
North Carolina,1991,6737000,44355,769,11.4145762209,2331,NA,11990,29265,NC
North Carolina,1992,6843000,46600,723,10.5655414292,2455,NA,12784,30638,NC
North Carolina,1993,6945000,47178,785,11.3030957523,2379,NA,13364,30650,NC
North Carolina,1994,7070000,46308,772,10.9193776521,2334,NA,12811,30391,NC
North Carolina,1995,7195000,46508,677,9.4093120222,2320,NA,12896,30615,NC
North Carolina,1996,7323000,43068,619,8.4528198826,2289,NA,12001,28159,NC
North Carolina,1997,7425000,45071,614,8.2693602694,2348,NA,12817,29292,NC
North Carolina,1998,7546000,43723,612,8.1102570898,2311,NA,12133,28667,NC
North Carolina,1999,7650789,41474,552,7.2149421452,2155,NA,12087,26680,NC
North Carolina,2000,8049313,40051,560,6.9571154706,2181,NA,12595,24715,NC
North Carolina,2001,8206105,40465,505,6.1539548909,2083,NA,13304,24573,NC
North Carolina,2002,8305820,39118,548,6.5977832411,2196,NA,12205,24169,NC
North Carolina,2003,8421190,38243,506,6.0086519839,2139,NA,12229,23369,NC
North Carolina,2004,8540468,38244,532,6.2291668325,2339,NA,11782,23591,NC
North Carolina,2005,8672459,40650,585,6.7454916766,2302,NA,12635,25128,NC
North Carolina,2006,8856505,42088,539,6.0859221555,2495,NA,13468,25586,NC
North Carolina,2007,9061032,42231,584,6.4451819616,2386,NA,13534,25727,NC
North Carolina,2008,9222414,43125,599,6.4950456572,2296,NA,14323,25907,NC
North Carolina,2009,9380884,37946,489,5.2127283527,2306,NA,11825,23326,NC
North Carolina,2010,9560234,34679,474,4.958037638,2002,NA,9620,22583,NC
North Carolina,2011,9651103,33421,498,5.1600319673,1959,NA,9448,21516,NC
North Carolina,2012,9748364,34464,479,4.9136449973,1984,NA,9392,22609,NC
North Carolina,2013,9848917,33587,463,4.7010244883,1790,2524,9275,21325,NC
North Carolina,2014,9943964,32767,510,5.1287394041,1740,2420,8416,21421,NC
North Dakota,1960,632446,90,3,0.4743487982,14,NA,40,33,ND
North Dakota,1961,640000,160,6,0.9375,33,NA,68,53,ND
North Dakota,1962,642000,128,8,1.246105919,27,NA,40,53,ND
North Dakota,1963,634000,182,13,2.0504731861,22,NA,61,86,ND
North Dakota,1964,645000,229,6,0.9302325581,45,NA,56,122,ND
North Dakota,1965,652000,223,6,0.9202453988,33,NA,30,154,ND
North Dakota,1966,650000,231,12,1.8461538462,28,NA,40,151,ND
North Dakota,1967,639000,185,1,0.1564945227,30,NA,37,117,ND
North Dakota,1968,625000,173,7,1.12,29,NA,36,101,ND
North Dakota,1969,615000,220,1,0.162601626,25,NA,44,150,ND
North Dakota,1970,617761,211,3,0.4856246995,38,NA,40,130,ND
North Dakota,1971,625000,238,8,1.28,26,NA,47,157,ND
North Dakota,1972,632000,290,8,1.2658227848,31,NA,56,195,ND
North Dakota,1973,640000,389,5,0.78125,47,NA,47,290,ND
North Dakota,1974,637000,319,9,1.4128728414,50,NA,82,178,ND
North Dakota,1975,635000,337,5,0.7874015748,37,NA,91,204,ND
North Dakota,1976,643000,462,9,1.399688958,36,NA,104,313,ND
North Dakota,1977,653000,438,6,0.9188361409,59,NA,87,286,ND
North Dakota,1978,652000,437,8,1.226993865,58,NA,102,269,ND
North Dakota,1979,657000,403,10,1.5220700152,54,NA,65,274,ND
North Dakota,1980,652437,352,8,1.2261720289,62,NA,50,232,ND
North Dakota,1981,658000,444,15,2.2796352584,57,NA,85,287,ND
North Dakota,1982,670000,414,5,0.7462686567,66,NA,85,258,ND
North Dakota,1983,680000,365,14,2.0588235294,85,NA,53,213,ND
North Dakota,1984,686000,368,8,1.166180758,90,NA,53,217,ND
North Dakota,1985,685000,322,7,1.0218978102,50,NA,44,221,ND
North Dakota,1986,679000,348,7,1.0309278351,79,NA,47,215,ND
North Dakota,1987,672000,382,10,1.4880952381,63,NA,51,258,ND
North Dakota,1988,663000,392,12,1.8099547511,74,NA,54,252,ND
North Dakota,1989,660000,417,4,0.6060606061,78,NA,61,274,ND
North Dakota,1990,638800,472,5,0.7827175955,114,NA,50,303,ND
North Dakota,1991,635000,415,7,1.1023622047,116,NA,51,241,ND
North Dakota,1992,636000,530,12,1.8867924528,148,NA,50,320,ND
North Dakota,1993,635000,522,11,1.7322834646,149,NA,53,309,ND
North Dakota,1994,638000,522,1,0.1567398119,149,NA,71,301,ND
North Dakota,1995,641000,556,6,0.9360374415,146,NA,64,340,ND
North Dakota,1996,644000,541,14,2.1739130435,155,NA,71,301,ND
North Dakota,1997,641000,559,6,0.9360374415,159,NA,41,353,ND
North Dakota,1998,638000,570,7,1.0971786834,212,NA,65,286,ND
North Dakota,1999,633666,424,10,1.5781184409,142,NA,56,216,ND
North Dakota,2000,642200,523,4,0.6228589225,169,NA,56,294,ND
North Dakota,2001,636550,505,7,1.0996779515,164,NA,60,274,ND
North Dakota,2002,633911,496,5,0.7887542573,163,NA,58,270,ND
North Dakota,2003,633400,508,9,1.4209030628,160,NA,53,286,ND
North Dakota,2004,636308,558,8,1.257252777,177,NA,43,330,ND
North Dakota,2005,634605,706,12,1.8909400336,180,NA,54,460,ND
North Dakota,2006,635867,1255,14,2.2017182839,241,NA,75,925,ND
North Dakota,2007,639715,1343,17,2.6574333883,252,NA,75,999,ND
North Dakota,2008,641481,1441,11,1.7147818875,331,NA,73,1026,ND
North Dakota,2009,646844,1723,12,1.8551613681,296,NA,107,1308,ND
North Dakota,2010,674629,1548,10,1.4822961954,245,NA,90,1203,ND
North Dakota,2011,684740,1699,24,3.5049799924,266,NA,91,1318,ND
North Dakota,2012,701345,1723,25,3.5645794866,279,NA,127,1292,ND
North Dakota,2013,723857,1979,16,2.2103813322,288,355,161,1447,ND
North Dakota,2014,739482,1960,22,2.9750555118,276,358,173,1407,ND
Ohio,1960,9706397,8120,311,3.2040725307,572,NA,3890,3347,OH
Ohio,1961,9876000,7986,306,3.0984204131,554,NA,3914,3212,OH
Ohio,1962,10097000,8366,321,3.1791621274,520,NA,3830,3695,OH
Ohio,1963,10173000,9086,306,3.007962253,617,NA,4145,4018,OH
Ohio,1964,10100000,11582,350,3.4653465347,721,NA,4663,5848,OH
Ohio,1965,10245000,12788,366,3.5724743777,915,NA,5286,6221,OH
Ohio,1966,10305000,15626,462,4.4832605531,963,NA,7216,6985,OH
Ohio,1967,10458000,19344,545,5.2113214764,1073,NA,9934,7792,OH
Ohio,1968,10591000,21228,562,5.3063922198,1309,NA,10808,8549,OH
Ohio,1969,10740000,26648,685,6.3780260708,1645,NA,13604,10714,OH
Ohio,1970,10652017,30279,699,6.5621374806,1700,NA,15539,12341,OH
Ohio,1971,10778000,32159,811,7.5245871219,1988,NA,17642,11718,OH
Ohio,1972,10783000,32286,811,7.5210980247,2149,NA,17318,12008,OH
Ohio,1973,10731000,31304,783,7.296617277,2299,NA,15397,12825,OH
Ohio,1974,10737000,39094,952,8.8665362764,2565,NA,20529,15048,OH
Ohio,1975,10759000,43901,876,8.1420206339,2721,NA,23673,16631,OH
Ohio,1976,10690000,41553,792,7.4087932647,2759,NA,19645,18357,OH
Ohio,1977,10701000,43521,833,7.7843192225,2921,NA,20386,19381,OH
Ohio,1978,10749000,44357,741,6.8936645269,2947,NA,19627,21042,OH
Ohio,1979,10731000,49092,865,8.06075855,3409,NA,20909,23909,OH
Ohio,1980,10766808,53646,871,8.0896770891,3696,NA,24082,24997,OH
Ohio,1981,10776000,53509,799,7.4146250928,3339,NA,25529,23842,OH
Ohio,1982,10791000,47126,676,6.264479659,3223,NA,19809,23418,OH
Ohio,1983,10746000,42759,600,5.5834729202,3387,NA,17132,21640,OH
Ohio,1984,10752000,41430,551,5.1246279762,3734,NA,15656,21489,OH
Ohio,1985,10744000,41000,554,5.156366344,3966,NA,14301,22179,OH
Ohio,1986,10752000,45260,595,5.5338541667,4151,NA,15283,25231,OH
Ohio,1987,10784000,45436,630,5.8419881306,4305,NA,16511,23990,OH
Ohio,1988,10872000,49144,585,5.380794702,4632,NA,17546,26381,OH
Ohio,1989,10907000,51109,652,5.977812414,4872,NA,18635,26950,OH
Ohio,1990,10847115,54904,663,6.1122243103,5075,NA,20451,28715,OH
Ohio,1991,10939000,61460,783,7.1578754914,5748,NA,23536,31393,OH
Ohio,1992,11016000,57935,724,6.572258533,5739,NA,21925,29547,OH
Ohio,1993,11091000,55915,667,6.0138851321,5444,NA,21373,28431,OH
Ohio,1994,11102000,53930,662,5.9628895694,5231,NA,20821,27216,OH
Ohio,1995,11151000,53799,600,5.3806833468,4835,NA,19931,28433,OH
Ohio,1996,11173000,47896,538,4.8151794505,4617,NA,18336,24405,OH
Ohio,1997,11186000,48706,523,4.6754872162,4566,NA,17755,25862,OH
Ohio,1998,11209000,40628,443,3.9521812829,4543,NA,14960,20682,OH
Ohio,1999,11256654,35616,397,3.5268029025,4129,NA,14405,16685,OH
Ohio,2000,11353140,37935,418,3.6818008058,4271,NA,15610,17636,OH
Ohio,2001,11389785,40023,452,3.9684682371,4466,NA,17199,17906,OH
Ohio,2002,11408699,40128,526,4.6105169397,4809,NA,17871,16922,OH
Ohio,2003,11437680,38185,526,4.5988347287,4660,NA,16895,16104,OH
Ohio,2004,11450143,38787,506,4.4191587826,4744,NA,17429,16108,OH
Ohio,2005,11470685,40162,590,5.1435463532,4671,NA,18673,16228,OH
Ohio,2006,11478006,41491,560,4.8788962125,4770,NA,19418,16743,OH
Ohio,2007,11466917,40759,529,4.6132713789,4661,NA,18351,17218,OH
Ohio,2008,11485910,40436,547,4.7623566613,4531,NA,18706,16652,OH
Ohio,2009,11542645,38305,527,4.5656779707,4119,NA,17670,15989,OH
Ohio,2010,11537968,36306,479,4.1515109073,3730,NA,16486,15611,OH
Ohio,2011,11541007,35218,500,4.332377582,3679,NA,15991,15048,OH
Ohio,2012,11553031,34827,478,4.1374423733,3813,NA,15396,15140,OH
Ohio,2013,11572005,33722,478,4.1306584295,3594,4391,14483,14370,OH
Ohio,2014,11594163,33030,464,4.0020137719,4097,5042,12753,14771,OH
Oklahoma,1960,2328284,2258,174,7.473315111,299,NA,929,856,OK
Oklahoma,1961,2360000,2437,119,5.0423728814,286,NA,817,1215,OK
Oklahoma,1962,2448000,2478,126,5.1470588235,182,NA,973,1197,OK
Oklahoma,1963,2487000,2808,129,5.1869722557,200,NA,997,1482,OK
Oklahoma,1964,2465000,3609,110,4.462474645,269,NA,1055,2175,OK
Oklahoma,1965,2482000,3339,110,4.4319097502,275,NA,957,1997,OK
Oklahoma,1966,2458000,3552,135,5.4922701383,336,NA,1015,2066,OK
Oklahoma,1967,2495000,3703,166,6.6533066132,343,NA,976,2218,OK
Oklahoma,1968,2518000,4473,162,6.4336775218,383,NA,1241,2687,OK
Oklahoma,1969,2568000,4775,148,5.7632398754,366,NA,1268,2993,OK
Oklahoma,1970,2559253,5194,151,5.900159148,400,NA,1400,3243,OK
Oklahoma,1971,2610000,6719,170,6.5134099617,432,NA,1575,4542,OK
Oklahoma,1972,2634000,6289,184,6.9855732726,501,NA,1702,3902,OK
Oklahoma,1973,2663000,6556,177,6.6466391288,532,NA,1816,4031,OK
Oklahoma,1974,2709000,7588,220,8.1210778885,676,NA,2263,4429,OK
Oklahoma,1975,2712000,8225,256,9.4395280236,737,NA,2445,4787,OK
Oklahoma,1976,2766000,7926,178,6.435285611,747,NA,1944,5057,OK
Oklahoma,1977,2811000,8899,241,8.5734614016,821,NA,2075,5762,OK
Oklahoma,1978,2880000,10165,244,8.4722222222,893,NA,2542,6486,OK
Oklahoma,1979,2892000,11719,281,9.7164591978,953,NA,2966,7519,OK
Oklahoma,1980,3001252,12589,299,9.9625089796,1088,NA,3147,8055,OK
Oklahoma,1981,3098000,13223,279,9.0058102001,1091,NA,3574,8279,OK
Oklahoma,1982,3177000,14103,344,10.8278249921,1180,NA,4218,8361,OK
Oklahoma,1983,3298000,13964,249,7.5500303214,1247,NA,4245,8223,OK
Oklahoma,1984,3298000,13438,258,7.8229229836,1315,NA,3668,8197,OK
Oklahoma,1985,3301000,13930,254,7.6946379885,1252,NA,3526,8898,OK
Oklahoma,1986,3305000,14423,269,8.139183056,1202,NA,3521,9431,OK
Oklahoma,1987,3272000,13664,244,7.4572127139,1173,NA,3583,8664,OK
Oklahoma,1988,3263000,14179,243,7.4471345388,1229,NA,3428,9279,OK
Oklahoma,1989,3224000,15847,210,6.5136476427,1209,NA,4070,10358,OK
Oklahoma,1990,3145585,17222,253,8.0430190251,1479,NA,3836,11654,OK
Oklahoma,1991,3175000,18533,230,7.2440944882,1615,NA,4094,12594,OK
Oklahoma,1992,3212000,20005,210,6.5379825654,1556,NA,4376,13863,OK
Oklahoma,1993,3231000,20512,273,8.4493964717,1592,NA,3935,14712,OK
Oklahoma,1994,3258000,21225,226,6.9367710252,1616,NA,4174,15209,OK
Oklahoma,1995,3278000,21770,400,12.2025625381,1461,NA,3788,16121,OK
Oklahoma,1996,3301000,19710,223,6.7555286277,1545,NA,3519,14423,OK
Oklahoma,1997,3317000,18560,229,6.9038287609,1517,NA,3446,13368,OK
Oklahoma,1998,3347000,18053,204,6.0950104571,1513,NA,3078,13258,OK
Oklahoma,1999,3358044,17066,231,6.8790045634,1375,NA,2785,12675,OK
Oklahoma,2000,3450654,17177,182,5.2743624832,1422,NA,2615,12958,OK
Oklahoma,2001,3469577,17726,185,5.3320620929,1486,NA,2746,13309,OK
Oklahoma,2002,3489700,17587,163,4.6708886151,1573,NA,2966,12885,OK
Oklahoma,2003,3506469,17758,206,5.8748558735,1501,NA,3224,12827,OK
Oklahoma,2004,3523546,17635,186,5.278773145,1557,NA,3090,12802,OK
Oklahoma,2005,3543442,18044,187,5.2773546173,1481,NA,3230,13146,OK
Oklahoma,2006,3579212,17905,210,5.8672132302,1488,NA,3145,13062,OK
Oklahoma,2007,3617316,18234,224,6.1924366022,1565,NA,3392,13053,OK
Oklahoma,2008,3642361,19359,215,5.9027647177,1471,NA,3698,13975,OK
Oklahoma,2009,3687050,18560,234,6.3465372045,1535,NA,3358,13433,OK
Oklahoma,2010,3760184,18100,195,5.1859164339,1469,NA,3345,13091,OK
Oklahoma,2011,3784163,17311,212,5.6022956728,1410,NA,3288,12401,OK
Oklahoma,2012,3815780,18102,220,5.7655315558,1622,NA,3248,13012,OK
Oklahoma,2013,3853118,17187,198,5.1386954669,1715,2314,3023,11652,OK
Oklahoma,2014,3878051,15744,175,4.5125760337,1277,1777,3048,10744,OK
Oregon,1960,1768687,1232,43,2.4311820011,166,NA,563,460,OR
Oregon,1961,1799000,1242,48,2.6681489717,138,NA,626,430,OR
Oregon,1962,1864000,1461,54,2.8969957082,174,NA,714,519,OR
Oregon,1963,1826000,1393,55,3.0120481928,161,NA,554,623,OR
Oregon,1964,1871000,2009,34,1.8172100481,225,NA,703,1047,OR
Oregon,1965,1899000,2290,65,3.4228541338,226,NA,873,1126,OR
Oregon,1966,1955000,2470,53,2.7109974425,247,NA,895,1275,OR
Oregon,1967,1999000,3147,61,3.0515257629,248,NA,1317,1521,OR
Oregon,1968,2008000,3955,64,3.187250996,346,NA,1536,2009,OR
Oregon,1969,2032000,4527,81,3.9862204724,371,NA,1760,2315,OR
Oregon,1970,2091385,5373,97,4.6380747686,377,NA,2144,2755,OR
Oregon,1971,2158000,6335,70,3.2437442076,478,NA,2383,3404,OR
Oregon,1972,2182000,6494,119,5.4537121907,574,NA,2390,3411,OR
Oregon,1973,2225000,6512,110,4.9438202247,653,NA,2211,3538,OR
Oregon,1974,2266000,8326,127,5.6045895852,732,NA,2964,4503,OR
Oregon,1975,2288000,10034,142,6.2062937063,745,NA,2982,6165,OR
Oregon,1976,2329000,10654,97,4.1648776299,829,NA,3091,6637,OR
Oregon,1977,2376000,10830,117,4.9242424242,948,NA,2948,6817,OR
Oregon,1978,2444000,12278,123,5.0327332242,1008,NA,3204,7943,OR
Oregon,1979,2527000,13781,107,4.2342698852,1121,NA,3299,9254,OR
Oregon,1980,2610477,12802,132,5.0565471368,1084,NA,3978,7608,OR
Oregon,1981,2647000,12671,117,4.4200982244,1105,NA,4780,6669,OR
Oregon,1982,2649000,12529,136,5.134012835,1057,NA,4433,6903,OR
Oregon,1983,2662000,12986,109,4.0946656649,1078,NA,4533,7266,OR
Oregon,1984,2674000,13533,128,4.7868362004,1201,NA,4508,7696,OR
Oregon,1985,2687000,14807,125,4.6520282843,1363,NA,4986,8333,OR
Oregon,1986,2698000,14830,178,6.5974796145,1379,NA,5555,7718,OR
Oregon,1987,2724000,14697,153,5.6167400881,1247,NA,5338,7959,OR
Oregon,1988,2741000,14959,139,5.071141919,1111,NA,5289,8420,OR
Oregon,1989,2820000,14625,134,4.7517730496,1314,NA,4282,8895,OR
Oregon,1990,2842321,14405,108,3.7997115737,1332,NA,4102,8863,OR
Oregon,1991,2922000,14795,133,4.5516769336,1561,NA,4387,8714,OR
Oregon,1992,2977000,15189,139,4.6691299966,1580,NA,4507,8963,OR
Oregon,1993,3032000,15254,140,4.617414248,1554,NA,3930,9630,OR
Oregon,1994,3086000,16067,150,4.8606610499,1333,NA,4264,10320,OR
Oregon,1995,3141000,16408,129,4.1069723018,1309,NA,4332,10638,OR
Oregon,1996,3204000,14837,129,4.0262172285,1272,NA,3914,9522,OR
Oregon,1997,3243000,14412,95,2.9293863706,1306,NA,3811,9200,OR
Oregon,1998,3282000,13778,126,3.8391224863,1307,NA,3452,8893,OR
Oregon,1999,3316154,12432,88,2.653676518,1219,NA,2858,8267,OR
Oregon,2000,3421399,12000,70,2.0459467019,1286,NA,2888,7756,OR
Oregon,2001,3473441,10650,84,2.4183511394,1174,NA,2749,6643,OR
Oregon,2002,3520355,10298,72,2.0452482775,1238,NA,2742,6246,OR
Oregon,2003,3564330,10506,68,1.9077919272,1218,NA,2847,6373,OR
Oregon,2004,3591363,10724,90,2.5060123413,1283,NA,2751,6600,OR
Oregon,2005,3638871,10444,80,2.1984840903,1266,NA,2478,6620,OR
Oregon,2006,3700758,10534,88,2.377891232,1219,NA,2711,6516,OR
Oregon,2007,3747455,11015,76,2.0280430319,1276,NA,2864,6799,OR
Oregon,2008,3790060,9909,87,2.2954781718,1183,NA,2656,5983,OR
Oregon,2009,3825657,9968,88,2.3002584915,1202,NA,2499,6179,OR
Oregon,2010,3838332,9648,96,2.5010864094,1239,NA,2421,5892,OR
Oregon,2011,3868229,9643,84,2.1715363801,1239,NA,2237,6083,OR
Oregon,2012,3899801,9638,91,2.3334523992,1159,NA,2419,5969,OR
Oregon,2013,3928068,9536,82,2.0875402361,1000,1464,2394,5596,OR
Oregon,2014,3970239,9224,81,2.0401794451,1052,1458,2093,5592,OR
Pennsylvania,1960,11319366,11203,296,2.6149874472,995,NA,3840,6072,PA
Pennsylvania,1961,11468000,11223,298,2.5985350541,841,NA,4094,5990,PA
Pennsylvania,1962,11376000,11856,311,2.7338255977,946,NA,4534,6065,PA
Pennsylvania,1963,11424000,12678,268,2.3459383754,930,NA,4771,6709,PA
Pennsylvania,1964,11459000,14162,384,3.3510777555,1061,NA,5111,7606,PA
