,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
10731,CT,Windham County,Data_5_bed,255795.75,238912.16666666666,230857.5,230791.33333333334,239963.83333333334,253516.33333333334,253267.41666666666,279831.0833333333,296464.5833333333,286542.8333333333,295212.9166666667
10732,PA,Adams County,Data_5_bed,298277.75,285166.3333333333,277266.1666666667,275585.4166666667,277205.9166666667,280575.0,292215.3333333333,300913.5,315300.1666666667,325908.5,341557.75
10733,PA,Montgomery County,Data_5_bed,360716.25,348687.3333333333,339856.6666666667,338431.1666666667,341946.0833333333,342133.4166666667,343742.5833333333,351288.5833333333,371006.9166666667,379313.6666666667,386873.3333333333
10734,PA,Lancaster County,Data_5_bed,249225.5,238806.58333333334,234451.58333333334,232144.66666666666,238587.08333333334,239656.16666666666,244795.91666666666,253952.25,277532.0,283090.3333333333,292333.5833333333
10736,CA,Los Angeles County,Data_5_bed,369508.1666666667,346931.9166666667,345208.5833333333,397387.75,434571.0833333333,468676.5833333333,518331.5833333333,556960.5833333334,595518.5,615475.0833333334,668834.75
10737,NC,Dare County,Data_5_bed,592197.4166666666,551112.5,531255.0,527484.5,533700.6666666666,549143.3333333334,561939.5,578056.25,602724.6666666666,617899.9166666666,624529.6666666666
10738,NJ,Middlesex County,Data_5_bed,430863.25,394763.5833333333,377091.5,400612.0833333333,411644.0,405931.75,409927.0833333333,417060.75,429600.1666666667,440372.8333333333,460007.0
10740,MI,Cass County,Data_5_bed,247918.91666666666,244219.0,235914.5,251393.91666666666,273865.3333333333,299114.3333333333,314733.25,331745.75,355930.0833333333,376225.0,375078.5833333333
10741,CA,Alameda County,Data_5_bed,589034.5833333334,615074.8333333334,641210.0833333334,774742.4166666666,935542.0833333334,1055248.5,1146322.8333333333,1202722.5833333333,1173540.75,1253625.6666666667,1417737.5
10742,AL,Dale County,Data_5_bed,306793.5,300281.1666666667,287292.8333333333,293674.0,298147.6666666667,313519.25,321008.8333333333,332442.5833333333,343684.3333333333,350879.4166666667,355982.8333333333
10743,OH,Lucas County,Data_5_bed,233289.0,223695.91666666666,223520.58333333334,231745.91666666666,238023.0,254224.25,263562.5833333333,269826.5833333333,285307.4166666667,293981.75,301226.4166666667
10744,MI,Marquette County,Data_5_bed,28463.666666666668,28710.0,27000.25,31186.083333333332,33808.416666666664,35964.083333333336,38449.416666666664,41514.083333333336,43852.583333333336,48397.333333333336,51601.666666666664
10745,GA,Charlton County,Data_5_bed,131441.41666666666,124486.66666666667,122566.91666666667,124183.75,133428.83333333334,137117.41666666666,146736.16666666666,153033.25,165685.66666666666,175992.83333333334,177452.41666666666
10746,CA,Sonoma County,Data_5_bed,808592.3333333334,755078.75,748860.0833333334,846319.9166666666,948489.9166666666,967038.3333333334,951293.0,998220.1666666666,1073321.25,1048762.0833333333,1159146.5833333333
10747,OK,Delaware County,Data_5_bed,296449.0833333333,303036.5833333333,323684.6666666667,335679.8333333333,361264.3333333333,390900.75,405115.6666666667,415085.3333333333,441496.4166666667,438939.0833333333,441316.0
10748,AL,Jefferson County,Data_5_bed,133126.58333333334,135494.66666666666,126979.83333333333,122823.41666666667,121601.33333333333,120883.25,127510.83333333333,129901.08333333333,139483.75,146122.91666666666,155134.75
10749,MI,Ottawa County,Data_5_bed,181600.66666666666,183081.91666666666,187357.0,203037.58333333334,214444.08333333334,230635.16666666666,238660.08333333334,255620.5,271035.6666666667,290601.9166666667,300189.1666666667
10751,KS,Sedgwick County,Data_5_bed,153330.0,149328.83333333334,150495.58333333334,145184.0,143943.08333333334,150912.83333333334,154372.75,160911.83333333334,163695.25,174936.33333333334,181555.25
10752,CA,Los Angeles County,Data_5_bed,904443.4166666666,838193.4166666666,832869.0833333334,947202.8333333334,1000681.5,1076037.6666666667,1191181.3333333333,1267125.4166666667,1353768.0833333333,1356796.75,1469567.6666666667
10753,CA,Sonoma County,Data_5_bed,389902.4166666667,374015.5,368865.25,442912.0833333333,510565.5,564320.8333333334,609432.75,639471.5,734666.0,730417.5833333334,737966.5
10754,IA,Linn County,Data_5_bed,266416.5833333333,261666.75,261807.16666666666,266688.4166666667,266202.5833333333,272731.3333333333,278584.5,286574.75,291484.5833333333,302328.5833333333,310418.0833333333
10755,MN,Stearns County,Data_5_bed,238048.0,220226.41666666666,230059.08333333334,239558.08333333334,259161.75,252393.91666666666,266470.8333333333,279577.75,292512.25,303413.5,323487.1666666667
10756,NC,Rutherford County,Data_5_bed,146228.41666666666,148028.41666666666,156281.75,157618.66666666666,158518.75,166600.75,174742.58333333334,184283.5,199070.5,205333.33333333334,199522.58333333334
10757,FL,Orange County,Data_5_bed,275338.4166666667,255197.25,263986.75,312908.25,338696.75,345204.75,360812.0833333333,385568.0,399147.8333333333,416213.9166666667,426429.5
10758,VA,Norfolk City,Data_5_bed,579111.1666666666,554836.3333333334,544760.1666666666,540222.5833333334,550717.6666666666,539559.0,547906.5833333334,552300.5,552359.8333333334,569945.5,571884.5833333334
10759,IN,Parke County,Data_5_bed,126332.83333333333,127593.83333333333,131840.41666666666,137918.75,140691.75,145926.41666666666,152382.08333333334,161242.33333333334,174792.91666666666,185371.91666666666,191997.33333333334
10760,CA,Siskiyou County,Data_5_bed,231049.91666666666,224042.58333333334,225404.91666666666,251775.41666666666,275438.1666666667,290462.0,302192.0833333333,314632.4166666667,324223.5833333333,326874.75,332425.4166666667
10761,NY,Erie County,Data_5_bed,247705.5,252083.5,250737.83333333334,260722.08333333334,274247.8333333333,281942.75,290221.0833333333,311856.4166666667,331965.75,341564.1666666667,354445.3333333333
10763,PA,York County,Data_5_bed,190059.75,176781.0,169511.0,170361.0,174664.41666666666,180635.58333333334,186474.66666666666,194550.33333333334,200948.66666666666,206995.33333333334,215771.91666666666
10764,LA,Pointe Coupee Parish,Data_5_bed,316339.75,350328.3333333333,371398.25,383483.0,407426.5833333333,413685.9166666667,423460.5,436585.9166666667,445738.5833333333,447261.25,449290.5833333333
10765,TX,San Jacinto County,Data_5_bed,134979.25,134201.41666666666,127646.16666666667,137136.66666666666,153111.16666666666,166444.5,175063.58333333334,179679.0,187577.16666666666,200175.91666666666,203521.91666666666
10766,NJ,Atlantic County,Data_5_bed,358796.75,331454.5833333333,312109.0833333333,309204.6666666667,332274.0833333333,313862.5,295055.5,292482.9166666667,301445.25,311831.25,329699.1666666667
10767,MT,Missoula County,Data_5_bed,434322.5833333333,409870.0833333333,415947.1666666667,436021.4166666667,450516.1666666667,459553.3333333333,473089.5,493206.6666666667,509762.0,536319.25,580388.3333333334
10768,ME,York County,Data_5_bed,241665.25,238854.41666666666,238638.5,234445.66666666666,237139.75,249595.75,264082.5833333333,275864.75,303062.9166666667,316454.0833333333,334362.8333333333
10769,TX,Brazoria County,Data_5_bed,190938.5,178621.33333333334,192367.83333333334,209127.08333333334,229952.33333333334,242194.66666666666,254231.91666666666,259836.16666666666,260442.33333333334,280627.25,285454.5833333333
10770,GA,Effingham County,Data_5_bed,284447.0,284489.75,291072.25,305016.4166666667,316640.0833333333,326158.1666666667,342252.75,347416.9166666667,354172.5833333333,338174.75,340801.25
10771,NJ,Hunterdon County,Data_5_bed,523317.4166666667,459474.25,434188.0833333333,442685.6666666667,461825.1666666667,456367.1666666667,447814.1666666667,453388.3333333333,457265.3333333333,454585.25,455254.75
10772,NY,Rensselaer County,Data_5_bed,269232.25,270867.3333333333,272848.4166666667,276095.1666666667,279829.6666666667,276859.1666666667,281828.6666666667,286331.0,309227.5833333333,311297.1666666667,319858.3333333333
10773,NY,Rensselaer County,Data_5_bed,268154.3333333333,257630.83333333334,255321.58333333334,259629.0,257901.83333333334,255525.33333333334,259073.08333333334,263277.5833333333,283518.25,284179.4166666667,298395.4166666667
10774,TN,Putnam County,Data_5_bed,208043.91666666666,207247.66666666666,201710.08333333334,222031.58333333334,221555.0,221654.58333333334,232087.91666666666,239322.41666666666,256343.83333333334,276264.75,299971.8333333333
10775,NC,Craven County,Data_5_bed,157454.16666666666,148880.0,142293.33333333334,140766.08333333334,145386.33333333334,153491.25,160197.0,172477.58333333334,178226.66666666666,189167.5,204758.5
10776,CA,Plumas County,Data_5_bed,206326.0,199584.16666666666,214328.5,250310.75,281668.4166666667,286232.6666666667,285181.75,296347.0,313743.1666666667,330065.0,334945.1666666667
10777,MI,Monroe County,Data_5_bed,204890.91666666666,184664.08333333334,167758.33333333334,170798.08333333334,190347.16666666666,199227.66666666666,211580.66666666666,218358.83333333334,233536.58333333334,241887.66666666666,246545.0
10778,KS,Allen County,Data_5_bed,117160.25,116299.5,116013.58333333333,117972.75,122110.83333333333,126274.25,129932.66666666667,129897.58333333333,130406.5,133801.08333333334,136156.58333333334
10779,KS,Sedgwick County,Data_5_bed,200655.66666666666,193105.58333333334,189745.75,189850.66666666666,193395.5,203304.5,211853.58333333334,216098.5,220962.0,234630.75,245165.33333333334
10780,TN,Dyer County,Data_5_bed,133321.66666666666,131395.5,131246.41666666666,137390.33333333334,148954.83333333334,157431.5,167815.66666666666,177498.33333333334,184326.41666666666,198177.83333333334,207915.25
10781,VA,Nottoway County,Data_5_bed,132023.91666666666,131174.75,130054.66666666667,136710.58333333334,138607.75,136799.75,136772.83333333334,141410.58333333334,145584.08333333334,161454.5,171193.33333333334
10782,ME,York County,Data_5_bed,252142.66666666666,245688.41666666666,243536.75,247086.66666666666,247780.58333333334,253339.25,264798.5833333333,283829.6666666667,303439.4166666667,316923.6666666667,336803.9166666667
10783,IL,Will County,Data_5_bed,215914.58333333334,205395.08333333334,195477.91666666666,199025.41666666666,217791.08333333334,219129.16666666666,224597.41666666666,232492.41666666666,254603.41666666666,259849.5,269334.6666666667
10784,NY,Schoharie County,Data_5_bed,151094.16666666666,148814.91666666666,148963.0,151088.16666666666,155019.25,161072.33333333334,166016.08333333334,172108.0,179713.08333333334,182509.25,185634.0
10785,MN,Wright County,Data_5_bed,331397.3333333333,301416.0833333333,298877.0833333333,323638.25,348533.4166666667,356487.25,380901.3333333333,390896.9166666667,409342.4166666667,429591.25,450563.3333333333
10786,NY,Herkimer County,Data_5_bed,114404.58333333333,111356.08333333333,109866.33333333333,111223.91666666667,113953.25,118703.16666666667,122311.16666666667,128814.75,136807.16666666666,144502.16666666666,147680.83333333334
10787,KY,Carroll County,Data_5_bed,132863.41666666666,130199.66666666667,132776.75,133951.83333333334,137644.16666666666,142476.08333333334,149483.16666666666,156256.58333333334,164236.0,170319.75,174682.0
10788,MN,Otter Tail County,Data_5_bed,187767.75,190015.25,193601.91666666666,202380.08333333334,210952.33333333334,218274.16666666666,233489.83333333334,246785.41666666666,261215.16666666666,272043.25,279108.5833333333
10790,GA,Habersham County,Data_5_bed,197551.08333333334,188385.58333333334,182921.0,194248.08333333334,206126.83333333334,216478.0,228140.41666666666,241073.75,260146.75,275729.8333333333,284531.5833333333
10791,PA,Washington County,Data_5_bed,546086.3333333334,553289.5,559702.3333333334,571490.6666666666,596874.5833333334,608310.8333333334,619710.75,638774.5,631270.0,662966.5,667045.0
10792,AR,Benton County,Data_5_bed,240696.33333333334,238922.91666666666,266778.3333333333,279370.0833333333,283031.5833333333,283010.5833333333,309661.4166666667,336581.1666666667,355422.25,369552.25,392481.9166666667
10793,IL,Clark County,Data_5_bed,119380.75,118287.41666666667,117461.75,120593.91666666667,128231.08333333333,132634.0,138660.75,143655.33333333334,147483.5,153495.83333333334,157659.75
10795,CT,New Haven County,Data_5_bed,333458.8333333333,319378.1666666667,321427.5,331963.3333333333,334970.75,333037.9166666667,325217.5833333333,329311.6666666667,337030.8333333333,340901.4166666667,351244.1666666667
10796,CO,Gunnison County,Data_5_bed,1094844.0833333333,1085306.5833333333,1084540.4166666667,1105370.0,1134908.3333333333,1237380.6666666667,1390572.9166666667,1476613.4166666667,1590155.0833333333,1627650.4166666667,1668482.25
10797,OH,Perry County,Data_5_bed,89859.5,88027.5,85381.91666666667,88158.91666666667,90844.75,93973.41666666667,93554.08333333333,99267.41666666667,103618.08333333333,111683.08333333333,111333.5
10798,TX,Travis County,Data_5_bed,786912.3333333334,786474.3333333334,806876.9166666666,863760.6666666666,930381.75,988399.3333333334,1019693.75,1038576.6666666666,1079781.5833333333,1131694.75,1221691.0833333333
10800,MI,Huron County,Data_5_bed,96088.25,93311.33333333333,95665.0,103757.25,104339.83333333333,104963.41666666667,105306.33333333333,111191.58333333333,114676.83333333333,117987.33333333333,122385.91666666667
10801,MN,Stearns County,Data_5_bed,276788.1666666667,243208.5,246160.25,255401.41666666666,273745.8333333333,267807.9166666667,285135.0833333333,299222.4166666667,309647.0833333333,325083.9166666667,337227.8333333333
10802,NY,Nassau County,Data_5_bed,452122.3333333333,442859.0,446631.5,467743.5,490535.0,526310.25,549582.25,582702.5833333334,632659.0,644932.8333333334,665934.25
10803,TX,Smith County,Data_5_bed,196939.5,195563.16666666666,195739.08333333334,204973.5,218666.5,224751.58333333334,233775.08333333334,247979.33333333334,263404.6666666667,287782.9166666667,293026.5
10804,IL,Ogle County,Data_5_bed,171980.83333333334,165292.25,161661.25,161608.58333333334,167081.58333333334,170165.41666666666,170013.5,173511.41666666666,177888.16666666666,183922.66666666666,185295.83333333334
10805,MO,Jefferson County,Data_5_bed,313100.0,293489.25,273556.3333333333,276555.9166666667,286408.5,303735.8333333333,304699.25,306539.3333333333,310605.5833333333,316798.4166666667,333987.75
10806,NY,Suffolk County,Data_5_bed,522554.5,493562.9166666667,467405.8333333333,484774.1666666667,504242.75,489317.0833333333,501216.25,524242.25,548262.3333333334,564091.25,592321.3333333334
10807,MS,Hancock County,Data_5_bed,250166.33333333334,241541.0,232600.91666666666,229505.41666666666,232638.0,242849.5,240582.16666666666,239347.58333333334,250135.16666666666,263857.8333333333,275841.6666666667
10810,WI,Oconto County,Data_5_bed,123303.58333333333,120378.16666666667,118221.5,116111.33333333333,107598.58333333333,105991.41666666667,115521.91666666667,124720.16666666667,134862.75,142444.08333333334,145877.0
10811,MD,Queen Annes County,Data_5_bed,483731.6666666667,455658.9166666667,466579.6666666667,486564.5833333333,538046.8333333334,520003.3333333333,565745.25,623180.1666666666,636376.0,663345.4166666666,678285.75
10812,GA,Mitchell County,Data_5_bed,143200.66666666666,135247.16666666666,130842.41666666667,135275.08333333334,140074.5,138345.33333333334,143063.58333333334,152834.91666666666,155971.91666666666,154334.91666666666,144513.0
10813,MD,Worcester County,Data_5_bed,130144.91666666667,135219.08333333334,141694.75,140499.25,132586.83333333334,121134.25,126691.33333333333,140399.08333333334,149927.08333333334,162489.25,178280.83333333334
10814,NY,Erie County,Data_5_bed,431728.9166666667,430552.0833333333,428160.8333333333,442527.5,463696.0,471865.75,489702.5833333333,522673.6666666667,548870.25,570431.0833333334,589772.4166666666
10815,TX,Madison County,Data_5_bed,170282.83333333334,167350.66666666666,179799.83333333334,177842.41666666666,195205.33333333334,212716.75,215531.91666666666,226284.41666666666,241149.58333333334,276961.4166666667,283931.3333333333
